customer_id,name,email,region,join_date
CUST0874,Customer_874,cust874@freshmart.com,North,2023-05-13
CUST0875,Customer_875,cust875@freshmart.com,South,2022-08-17
CUST0876,Customer_876,cust876@freshmart.com,East,2022-04-18
CUST0877,Customer_877,cust877@freshmart.com,South,2022-06-21
CUST0878,Customer_878,cust878@freshmart.com,South,2023-03-11
CUST0879,Customer_879,cust879@freshmart.com,North,2023-04-23
CUST0880,Customer_880,cust880@freshmart.com,North,2022-04-12
CUST0881,Customer_881,cust881@freshmart.com,North,2024-05-15
CUST0882,Customer_882,cust882@freshmart.com,South,2023-06-08
CUST0883,Customer_883,cust883@freshmart.com,East,2022-10-02
CUST0884,Customer_884,cust884@freshmart.com,West,2023-09-05
CUST0885,Customer_885,cust885@freshmart.com,West,2022-02-13
CUST0886,Customer_886,cust886@freshmart.com,North,2024-03-27
CUST0887,Customer_887,cust887@freshmart.com,North,2022-01-17
CUST0888,Customer_888,cust888@freshmart.com,South,2022-11-26
CUST0889,Customer_889,cust889@freshmart.com,West,2023-07-23
CUST0890,Customer_890,cust890@freshmart.com,North,2024-04-02
CUST0891,Customer_891,cust891@freshmart.com,East,2023-05-12
CUST0892,Customer_892,cust892@freshmart.com,East,2024-03-25
CUST0893,Customer_893,cust893@freshmart.com,North,2022-01-12
CUST0894,Customer_894,cust894@freshmart.com,North,2022-11-14
CUST0895,Customer_895,cust895@freshmart.com,West,2023-08-15
CUST0896,Customer_896,cust896@freshmart.com,West,2022-08-04
CUST0897,Customer_897,cust897@freshmart.com,South,2022-12-05
CUST0898,Customer_898,cust898@freshmart.com,West,2024-02-15
CUST0899,Customer_899,cust899@freshmart.com,East,2023-10-23
CUST0900,Customer_900,cust900@freshmart.com,East,2022-03-22
CUST0901,Customer_901,cust901@freshmart.com,North,2023-12-28
CUST0902,Customer_902,cust902@freshmart.com,West,2023-04-30
CUST0903,Customer_903,cust903@freshmart.com,South,2023-01-09
CUST0904,Customer_904,cust904@freshmart.com,East,2023-12-11
CUST0905,Customer_905,cust905@freshmart.com,East,2022-07-19
CUST0906,Customer_906,cust906@freshmart.com,South,2023-06-21
CUST0907,Customer_907,cust907@freshmart.com,South,2023-04-11
CUST0908,Customer_908,cust908@freshmart.com,East,2022-03-30
CUST0909,Customer_909,cust909@freshmart.com,East,2022-09-25
CUST0910,Customer_910,cust910@freshmart.com,South,2023-10-17
CUST0911,Customer_911,cust911@freshmart.com,East,2023-07-25
CUST0912,Customer_912,cust912@freshmart.com,North,2023-05-04
CUST0913,Customer_913,cust913@freshmart.com,North,2024-05-26
CUST0914,Customer_914,cust914@freshmart.com,South,2023-06-22
CUST0915,Customer_915,cust915@freshmart.com,West,2022-02-16
CUST0916,Customer_916,cust916@freshmart.com,South,2022-10-15
CUST0917,Customer_917,cust917@freshmart.com,South,2024-02-17
CUST0918,Customer_918,cust918@freshmart.com,West,2022-01-16
CUST0919,Customer_919,cust919@freshmart.com,West,2023-12-12
CUST0920,Customer_920,cust920@freshmart.com,West,2023-02-05
CUST0921,Customer_921,cust921@freshmart.com,North,2024-03-04
CUST0922,Customer_922,cust922@freshmart.com,East,2022-03-27
CUST0923,Customer_923,cust923@freshmart.com,North,2022-09-07
CUST0924,Customer_924,cust924@freshmart.com,East,2023-01-26
CUST0925,Customer_925,cust925@freshmart.com,North,2024-02-21
CUST0926,Customer_926,cust926@freshmart.com,East,2022-12-01
CUST0927,Customer_927,cust927@freshmart.com,North,2023-09-21
CUST0928,Customer_928,cust928@freshmart.com,West,2023-06-03
CUST0929,Customer_929,cust929@freshmart.com,South,2022-05-17
CUST0930,Customer_930,cust930@freshmart.com,North,2024-06-01
CUST0931,Customer_931,cust931@freshmart.com,East,2023-11-19
CUST0932,Customer_932,cust932@freshmart.com,West,2024-04-19
CUST0933,Customer_933,cust933@freshmart.com,North,2023-05-13
CUST0934,Customer_934,cust934@freshmart.com,North,2024-04-06
CUST0935,Customer_935,cust935@freshmart.com,West,2023-12-28
CUST0936,Customer_936,cust936@freshmart.com,North,2023-04-22
CUST0937,Customer_937,cust937@freshmart.com,South,2023-08-17
CUST0938,Customer_938,cust938@freshmart.com,North,2022-08-11
CUST0939,Customer_939,cust939@freshmart.com,South,2023-01-07
CUST0940,Customer_940,cust940@freshmart.com,South,2023-02-06
CUST0941,Customer_941,cust941@freshmart.com,West,2023-03-19
CUST0942,Customer_942,cust942@freshmart.com,North,2023-05-05
CUST0943,Customer_943,cust943@freshmart.com,West,2023-09-07
CUST0944,Customer_944,cust944@freshmart.com,North,2022-09-30
CUST0945,Customer_945,cust945@freshmart.com,North,2023-06-10
CUST0946,Customer_946,cust946@freshmart.com,East,2022-06-08
CUST0947,Customer_947,cust947@freshmart.com,North,2022-06-01
CUST0948,Customer_948,cust948@freshmart.com,West,2023-09-12
CUST0949,Customer_949,cust949@freshmart.com,South,2022-07-07
CUST0950,Customer_950,cust950@freshmart.com,North,2024-03-23
CUST0951,Customer_951,cust951@freshmart.com,East,2022-04-08
CUST0952,Customer_952,cust952@freshmart.com,West,2022-05-11
CUST0953,Customer_953,cust953@freshmart.com,North,2024-03-15
CUST0954,Customer_954,cust954@freshmart.com,West,2022-06-20
CUST0955,Customer_955,cust955@freshmart.com,East,2022-07-02
CUST0956,Customer_956,cust956@freshmart.com,East,2022-12-30
CUST0957,Customer_957,cust957@freshmart.com,West,2022-02-08
CUST0958,Customer_958,cust958@freshmart.com,North,2023-06-11
CUST0959,Customer_959,cust959@freshmart.com,South,2024-06-06
CUST0960,Customer_960,cust960@freshmart.com,East,2023-05-12
CUST0961,Customer_961,cust961@freshmart.com,North,2023-05-31
CUST0962,Customer_962,cust962@freshmart.com,North,2022-12-15
CUST0963,Customer_963,cust963@freshmart.com,South,2023-02-01
CUST0964,Customer_964,cust964@freshmart.com,East,2023-12-23
CUST0965,Customer_965,cust965@freshmart.com,East,2022-06-10
CUST0966,Customer_966,cust966@freshmart.com,North,2022-01-16
CUST0967,Customer_967,cust967@freshmart.com,North,2023-05-08
CUST0968,Customer_968,cust968@freshmart.com,South,2023-03-02
CUST0969,Customer_969,cust969@freshmart.com,South,2022-04-18
CUST0970,Customer_970,cust970@freshmart.com,East,2024-06-12
CUST0971,Customer_971,cust971@freshmart.com,West,2023-03-26
CUST0972,Customer_972,cust972@freshmart.com,East,2022-11-07
CUST0973,Customer_973,cust973@freshmart.com,North,2024-01-09
CUST0974,Customer_974,cust974@freshmart.com,East,2022-06-19
CUST0975,Customer_975,cust975@freshmart.com,West,2023-06-30
CUST0976,Customer_976,cust976@freshmart.com,South,2023-02-18
CUST0977,Customer_977,cust977@freshmart.com,West,2022-09-08
CUST0978,Customer_978,cust978@freshmart.com,West,2024-01-29
CUST0979,Customer_979,cust979@freshmart.com,West,2024-02-20
CUST0980,Customer_980,cust980@freshmart.com,South,2022-05-21
CUST0981,Customer_981,cust981@freshmart.com,West,2022-10-01
CUST0982,Customer_982,cust982@freshmart.com,West,2023-02-20
CUST0983,Customer_983,cust983@freshmart.com,West,2023-08-31
CUST0984,Customer_984,cust984@freshmart.com,North,2024-01-09
CUST0985,Customer_985,cust985@freshmart.com,West,2024-06-09
CUST0986,Customer_986,cust986@freshmart.com,South,2022-02-08
CUST0987,Customer_987,cust987@freshmart.com,West,2024-03-24
CUST0988,Customer_988,cust988@freshmart.com,West,2022-01-29
CUST0989,Customer_989,cust989@freshmart.com,South,2023-04-22
CUST0990,Customer_990,cust990@freshmart.com,West,2022-11-14
CUST0991,Customer_991,cust991@freshmart.com,South,2022-09-02
CUST0992,Customer_992,cust992@freshmart.com,West,2024-01-18
CUST0993,Customer_993,cust993@freshmart.com,South,2023-11-28
CUST0994,Customer_994,cust994@freshmart.com,West,2022-09-29
CUST0995,Customer_995,cust995@freshmart.com,West,2023-03-16
CUST0996,Customer_996,cust996@freshmart.com,North,2024-01-18
CUST0997,Customer_997,cust997@freshmart.com,North,2022-08-27
CUST0998,Customer_998,cust998@freshmart.com,West,2023-01-12
CUST0999,Customer_999,cust999@freshmart.com,West,2022-09-23
CUST1000,Customer_1000,cust1000@freshmart.com,East,2022-12-25
